Date,Country,Sales
2015-02-28,Italia,4156.56
2015-02-28,Francia,3816.43
2015-02-28,Inglaterra,2074.57
2015-03-01,Francia,4172.56
2015-03-01,Francia,1599.69
2015-03-01,Italia,1212.31
2015-03-01,Francia,3004.03
2015-03-01,España,693.3
2015-03-02,Francia,4643.6
2015-03-02,España,4929.15
2015-03-02,Francia,3817.5
2015-03-02,Francia,378.52
2015-03-02,Francia,2458.64
2015-03-03,España,561.63
2015-03-03,Francia,3799.4
2015-03-03,España,4435.54
2015-03-03,Italia,2190.7
2015-03-03,Italia,1829.72
2015-03-04,Italia,717.9
2015-03-04,Italia,485.55
2015-03-04,España,3616.46
2015-03-04,Inglaterra,3780.63
2015-03-05,Inglaterra,724.12
2015-03-05,Francia,2772.28
2015-03-05,Inglaterra,3071.64
2015-03-05,Francia,2855.18
2015-03-05,Italia,1404.52
2015-03-05,Italia,3177.61
2015-03-05,Inglaterra,4539.18
2015-03-05,Italia,1148.28
2015-03-06,Francia,1105.4
2015-03-06,España,4260.27
2015-03-06,España,3005.48
2015-03-06,Italia,3418.23
2015-03-07,Francia,146.97
2015-03-07,Italia,4233.98
2015-03-07,Francia,2872.18
2015-03-07,Italia,3880.58
2015-03-07,Francia,1451.08
2015-03-08,Inglaterra,4423.74
2015-03-08,Francia,1870.09
2015-03-08,Italia,4518.53
2015-03-08,Italia,3952.3
2015-03-08,Inglaterra,2492.38
2015-03-08,España,1905.04
2015-03-09,España,4103.92
2015-03-09,Inglaterra,4534.88
2015-03-09,Inglaterra,2070.54
2015-03-09,Francia,3426.62
2015-03-09,España,4558.14
2015-03-09,Francia,1936.18
2015-03-10,Francia,308.11
2015-03-10,Italia,199.67
2015-03-11,Inglaterra,2775.52
2015-03-11,Italia,817.24
2015-03-11,España,3591.76
2015-03-11,Italia,3024.6
2015-03-11,España,1022.18
2015-03-12,Francia,2870.74
2015-03-12,Inglaterra,154.88
2015-03-12,Francia,1435.48
2015-03-12,España,4648.26
2015-03-13,Francia,2535.42
2015-03-13,España,307.57
2015-03-13,Francia,3734.14
2015-03-13,Italia,4093.54
2015-03-13,Italia,1860.05
2015-03-13,Francia,4396.61
2015-03-13,Inglaterra,275.17
2015-03-13,España,1850.63
2015-03-14,Francia,2362.13
2015-03-14,Francia,1311.01
2015-03-14,Francia,1924.46
2015-03-15,Francia,631.96
2015-03-15,España,4788.75
2015-03-15,España,1957.52
2015-03-15,Inglaterra,850.26
2015-03-16,Francia,4536.8
2015-03-16,Inglaterra,1937.33
2015-03-16,España,2594.12
2015-03-16,Inglaterra,3550.02
2015-03-16,España,4291.54
2015-03-16,España,2940.09
2015-03-16,España,2996.37
2015-03-17,Francia,4742.64
2015-03-17,Italia,796.1
2015-03-17,Italia,3555.05
2015-03-17,Francia,4209.42
2015-03-17,España,1324.48
2015-03-18,Italia,945.01
2015-03-18,Francia,2658.16
2015-03-18,Italia,3082.92
2015-03-18,España,4799.32
2015-03-19,Francia,1500.08
2015-03-19,Francia,3764.05
2015-03-20,Francia,1799.12
2015-03-20,Inglaterra,4086.78
2015-03-20,Francia,4295.87
2015-03-21,España,482.74
2015-03-21,España,231.18
2015-03-21,Inglaterra,1166.87
2015-03-22,Italia,4819.26
2015-03-23,Francia,1507.05
2015-03-24,Italia,1142.97
2015-03-24,España,3869.96
2015-03-25,Francia,396.19
2015-03-25,España,2967.58
2015-03-25,Francia,4066.42
2015-03-25,Italia,1201.33
2015-03-25,Francia,3766.76
2015-03-25,Inglaterra,307.44
2015-03-26,Italia,1676.51
2015-03-26,España,4266.46
2015-03-26,España,4865.32
2015-03-26,Inglaterra,2775.88
2015-03-27,Inglaterra,4158.54
2015-03-27,Francia,978.83
2015-03-27,Italia,1632.02
2015-03-27,España,1422.0
2015-03-27,España,637.18
2015-03-27,España,4097.52
2015-03-27,Italia,2926.86
2015-03-28,España,678.1
2015-03-28,Francia,4394.13
2015-03-28,Inglaterra,3165.77
2015-03-28,Inglaterra,726.48
2015-03-28,Inglaterra,1708.93
2015-03-28,España,184.15
2015-03-28,Francia,1791.5
2015-03-29,España,1087.09
2015-03-29,España,981.26
2015-03-30,Francia,367.24
2015-03-30,Francia,3817.94
2015-03-30,Francia,4669.89
2015-03-30,Italia,1059.61
2015-03-30,Francia,2225.11
2015-03-31,Italia,4009.86
2015-03-31,Italia,318.33
2015-03-31,España,4941.11
2015-03-31,Inglaterra,3837.99
2015-03-31,Francia,4796.73
2015-03-31,Francia,2129.58
2015-04-01,España,4536.33
2015-04-01,Francia,2388.3
2015-04-01,Italia,1211.67
2015-04-01,Italia,1010.92
2015-04-01,España,4729.89
2015-04-01,España,602.66
2015-04-02,Francia,1323.44
2015-04-02,Francia,4272.05
2015-04-02,Francia,4839.86
2015-04-02,Francia,4727.99
2015-04-02,Francia,4729.69
2015-04-02,Francia,2035.87
2015-04-02,Francia,2472.9
2015-04-02,Italia,4180.52
2015-04-03,Francia,4912.02
2015-04-03,Francia,2673.73
2015-04-03,Italia,4243.57
2015-04-03,Francia,2471.55
2015-04-03,Francia,3437.93
2015-04-04,España,4316.51
2015-04-04,Inglaterra,2106.64
2015-04-04,España,3832.21
2015-04-05,Francia,1508.03
2015-04-05,Francia,2115.6
2015-04-05,Francia,4232.86
2015-04-05,España,3784.19
2015-04-05,España,1092.06
2015-04-05,Italia,4975.76
2015-04-05,Italia,4815.16
2015-04-06,España,3941.23
2015-04-06,Inglaterra,784.88
2015-04-06,Inglaterra,2493.95
2015-04-06,Francia,2343.83
2015-04-07,Francia,4823.37
2015-04-07,Italia,1651.32
2015-04-07,Francia,3052.9
2015-04-07,España,3289.31
2015-04-07,Inglaterra,1100.9
2015-04-08,Francia,3530.92
2015-04-08,Francia,2937.46
2015-04-08,Italia,3306.1
2015-04-08,España,953.97
2015-04-08,España,1847.13
2015-04-08,Italia,3393.95
2015-04-09,Italia,2773.48
2015-04-09,Francia,1109.49
2015-04-10,Francia,1160.57
2015-04-10,Francia,942.65
2015-04-10,España,194.59
2015-04-11,Francia,2003.0
2015-04-11,Francia,2029.01
2015-04-11,Italia,557.31
2015-04-11,Inglaterra,189.91
2015-04-11,Inglaterra,4916.43
2015-04-11,Inglaterra,1465.7
2015-04-11,Italia,3881.85
2015-04-12,España,3106.11
2015-04-12,Francia,3508.64
2015-04-12,Francia,4798.63
2015-04-13,Francia,3343.26
2015-04-13,Francia,3011.11
2015-04-13,Italia,2639.74
2015-04-13,España,944.74
2015-04-13,Italia,2351.25
2015-04-13,Italia,2253.3
2015-04-13,Francia,3035.96
2015-04-14,España,4617.58
2015-04-14,Francia,3539.97
2015-04-14,Italia,4437.89
2015-04-15,Francia,701.43
2015-04-15,España,1742.59
2015-04-16,Inglaterra,4074.67
2015-04-16,Francia,1534.35
2015-04-16,Italia,2018.25
2015-04-16,Francia,148.8
2015-04-16,Francia,1379.52
2015-04-17,Italia,1438.1
2015-04-17,Inglaterra,3110.96
2015-04-17,España,3269.35
2015-04-17,Francia,688.01
2015-04-17,Francia,3339.54
2015-04-17,Francia,649.84
2015-04-17,Italia,4364.99
2015-04-18,Francia,4589.73
2015-04-18,Francia,739.23
2015-04-18,Inglaterra,4351.96
2015-04-18,España,2067.07
2015-04-18,Italia,4068.57
2015-04-18,Inglaterra,1550.36
2015-04-19,Francia,3260.91
2015-04-19,Francia,4802.66
2015-04-20,Italia,2914.73
2015-04-20,Italia,4253.07
2015-04-20,Francia,296.57
2015-04-20,España,4863.01
2015-04-21,España,1122.47
2015-04-21,España,428.44
2015-04-21,Francia,3865.16
2015-04-21,España,3708.82
2015-04-21,Francia,1818.44
2015-04-22,España,4148.66
2015-04-22,Italia,988.11
2015-04-22,España,545.11
2015-04-22,Italia,4186.55
2015-04-23,Inglaterra,2667.57
2015-04-23,España,279.19
2015-04-23,Italia,2757.81
2015-04-24,España,846.79
2015-04-24,Francia,4089.63
2015-04-24,Francia,1269.77
2015-04-24,Inglaterra,2192.13
2015-04-24,Italia,1528.42
2015-04-24,Francia,1015.06
2015-04-24,España,1835.9
2015-04-25,España,1841.16
2015-04-25,España,3045.28
2015-04-25,Inglaterra,1479.84
2015-04-25,Francia,2398.17
2015-04-25,Francia,3120.75
2015-04-25,Francia,1560.4
2015-04-26,Francia,3507.5
2015-04-26,Francia,4318.56
2015-04-26,Inglaterra,4931.21
2015-04-26,España,1145.96
2015-04-27,Francia,757.77
2015-04-27,Francia,3503.89
2015-04-27,Italia,4179.2
2015-04-27,Francia,3849.05
2015-04-28,Francia,1888.62
2015-04-28,Italia,790.34
2015-04-28,Francia,3483.71
2015-04-28,España,1721.45
2015-04-28,Italia,2579.43
2015-04-28,Francia,2690.56
2015-04-29,Francia,156.97
2015-04-29,Italia,1025.68
2015-04-29,Italia,1561.17
2015-04-29,Italia,3280.55
2015-04-29,Francia,2357.25
2015-04-29,Inglaterra,917.51
2015-04-29,Francia,1348.92
2015-04-29,España,4253.64
2015-04-30,España,181.04
2015-04-30,España,1152.29
2015-04-30,Francia,2737.86
2015-04-30,Francia,543.87
2015-04-30,Francia,587.36
2015-05-01,Francia,2122.54
2015-05-01,Inglaterra,3665.21
2015-05-01,Francia,4762.74
2015-05-01,Italia,1105.76
2015-05-02,Inglaterra,1640.14
2015-05-02,Inglaterra,457.54
2015-05-02,Francia,4057.53
2015-05-02,Francia,2822.95
2015-05-02,Italia,4388.42
2015-05-03,Inglaterra,1872.06
2015-05-03,Francia,4382.88
2015-05-03,Inglaterra,3953.2
2015-05-03,Inglaterra,731.79
2015-05-03,Francia,2659.63
2015-05-04,Italia,2333.11
2015-05-04,Italia,1201.99
2015-05-04,Francia,1276.62
2015-05-04,Francia,3543.97
2015-05-05,España,4456.06
2015-05-05,Francia,353.43
2015-05-05,Francia,4377.08
2015-05-05,Italia,213.24
2015-05-06,Francia,2887.21
2015-05-06,España,644.16
2015-05-06,Francia,2409.06
2015-05-06,España,1861.28
2015-05-06,Francia,4993.88
2015-05-06,Francia,459.47
2015-05-07,Francia,2579.32
2015-05-07,Inglaterra,1153.46
2015-05-07,Francia,1760.13
2015-05-07,España,1477.04
2015-05-08,Francia,2669.0
2015-05-08,Francia,3856.82
2015-05-08,Italia,469.08
2015-05-08,Francia,2831.84
2015-05-08,Italia,2751.05
2015-05-09,Italia,1556.98
2015-05-09,Francia,2229.58
2015-05-09,España,3480.85
2015-05-09,Francia,4960.99
2015-05-09,Inglaterra,2163.84
2015-05-10,Francia,4088.85
2015-05-10,Francia,2129.96
2015-05-10,Francia,932.21
2015-05-11,Italia,1184.26
2015-05-11,Francia,3865.49
2015-05-11,España,1922.29
2015-05-12,Francia,562.84
2015-05-12,Italia,2102.42
2015-05-12,España,2198.88
2015-05-12,Inglaterra,4445.97
2015-05-12,Francia,3041.07
2015-05-12,España,2600.06
2015-05-13,Italia,981.24
2015-05-13,España,2646.74
2015-05-13,Italia,2654.23
2015-05-13,España,1261.68
2015-05-14,España,124.62
2015-05-14,Francia,550.07
2015-05-14,Francia,3364.9
2015-05-14,Francia,1377.96
2015-05-15,España,4292.58
2015-05-15,Inglaterra,328.24
2015-05-15,España,4003.09
2015-05-15,España,3073.47
2015-05-15,Italia,2594.11
2015-05-16,Francia,4261.17
2015-05-16,Inglaterra,2372.77
2015-05-16,España,3904.32
2015-05-16,España,3077.36
2015-05-17,Francia,661.74
2015-05-17,Francia,2009.17
2015-05-17,Francia,2019.17
2015-05-17,Francia,1645.9
2015-05-17,Italia,3303.77
2015-05-18,España,1761.24
2015-05-18,Italia,3807.31
2015-05-18,Francia,467.23
2015-05-18,Italia,4025.93
2015-05-19,España,4942.2
2015-05-19,Italia,4717.44
2015-05-19,España,2112.81
2015-05-19,Francia,4672.97
2015-05-20,Francia,2618.44
2015-05-20,España,3113.86
2015-05-20,Inglaterra,4908.51
2015-05-20,Italia,3973.9
2015-05-21,Italia,967.96
2015-05-21,Francia,1484.24
2015-05-21,Italia,594.36
2015-05-21,Francia,2995.83
2015-05-21,Italia,1103.53
2015-05-21,Francia,4490.48
2015-05-21,Inglaterra,859.21
2015-05-21,Italia,754.44
2015-05-22,Inglaterra,2920.05
2015-05-22,Italia,4638.33
2015-05-22,Francia,4954.93
2015-05-22,España,486.03
2015-05-22,Italia,1867.95
2015-05-22,Francia,4133.81
2015-05-23,Italia,3309.04
2015-05-23,España,4319.54
2015-05-23,Francia,393.9
2015-05-23,Italia,4585.84
2015-05-23,España,3559.09
2015-05-23,Inglaterra,1122.85
2015-05-24,Francia,208.58
2015-05-24,España,4325.78
2015-05-24,Francia,3432.3
2015-05-24,Italia,4466.15
2015-05-25,Francia,695.93
2015-05-25,Italia,3303.64
2015-05-25,Francia,4212.92
2015-05-26,Francia,1294.81
2015-05-26,Italia,1904.72
2015-05-26,Francia,2354.32
2015-05-26,Francia,3763.95
2015-05-26,Francia,4541.14
2015-05-27,Inglaterra,284.96
2015-05-27,Francia,2200.88
2015-05-27,España,2058.23
2015-05-27,Francia,2868.59
2015-05-27,Italia,4635.09
2015-05-27,España,4090.65
2015-05-27,Italia,4103.72
2015-05-28,Francia,3966.46
2015-05-28,Italia,4586.03
2015-05-28,Francia,2981.62
2015-05-29,Italia,2835.34
2015-05-29,España,4013.98
2015-05-29,España,2355.89
2015-05-30,Italia,4926.55
2015-05-31,Italia,4798.12
2015-05-31,Francia,1543.78
2015-05-31,España,2204.79
2015-05-31,Italia,4561.01
2015-05-31,España,691.62
2015-05-31,Francia,2948.56
2015-05-31,Francia,4351.33
2015-05-31,Francia,4316.96
2015-05-31,Francia,2707.34
2015-05-31,Francia,4412.52
2015-05-31,España,3771.16
2015-05-31,España,801.51
2015-06-01,Italia,2628.65
2015-06-02,España,2334.92
2015-06-02,Italia,4332.95
2015-06-02,Francia,771.13
2015-06-02,Francia,4074.01
2015-06-02,Inglaterra,2917.27
2015-06-02,Francia,2453.16
2015-06-02,Francia,2296.31
2015-06-02,Francia,3102.99
2015-06-03,Francia,1226.81
2015-06-03,Inglaterra,1617.82
2015-06-03,Francia,575.07
2015-06-03,Italia,297.36
2015-06-03,España,1307.65
2015-06-03,Italia,1767.1
2015-06-03,Italia,3612.5
2015-06-04,España,2405.45
2015-06-04,Italia,2268.11
2015-06-04,Francia,128.03
2015-06-05,Italia,4383.83
2015-06-05,España,4113.78
2015-06-05,Francia,838.88
2015-06-05,Italia,3385.04
2015-06-05,Francia,2430.08
2015-06-06,Francia,4965.23
2015-06-06,Italia,2517.17
2015-06-06,Francia,2089.46
2015-06-06,Francia,2055.79
2015-06-06,Francia,931.98
2015-06-06,Italia,3590.73
2015-06-06,Italia,2179.73
2015-06-06,España,1219.25
2015-06-07,Italia,3280.32
2015-06-07,Inglaterra,3331.06
2015-06-07,Francia,1049.13
2015-06-07,Inglaterra,2199.96
2015-06-07,Francia,2890.22
2015-06-08,Francia,4368.73
2015-06-08,Francia,3967.73
2015-06-08,Francia,1792.69
2015-06-08,Francia,254.91
2015-06-08,Italia,872.67
2015-06-08,Italia,3333.63
2015-06-08,Italia,1703.28
2015-06-09,Francia,1434.01
2015-06-09,Francia,3332.02
2015-06-10,Italia,3847.75
2015-06-10,Francia,2640.2
2015-06-10,Francia,2093.71
2015-06-10,España,1690.44
2015-06-10,Francia,4442.85
2015-06-10,Francia,4034.66
2015-06-10,España,4327.1
2015-06-10,España,2533.46
2015-06-10,España,4260.75
2015-06-11,Inglaterra,3035.16
2015-06-11,Inglaterra,2483.49
2015-06-11,Francia,3122.74
2015-06-11,Francia,771.81
2015-06-11,Italia,4488.78
2015-06-11,España,4102.05
2015-06-11,Francia,3495.56
2015-06-12,Italia,4694.64
2015-06-12,Italia,3189.98
2015-06-12,Inglaterra,4296.23
2015-06-12,España,2558.34
2015-06-12,Francia,1920.45
2015-06-12,Italia,1682.91
2015-06-13,España,520.47
2015-06-13,Francia,4947.11
2015-06-13,Inglaterra,1455.68
2015-06-13,Inglaterra,558.11
2015-06-14,Francia,4695.3
2015-06-14,Francia,582.34
2015-06-14,Italia,3386.72
2015-06-14,Francia,1118.65
2015-06-14,Francia,3485.51
2015-06-14,Francia,3563.27
2015-06-14,Italia,4660.56
2015-06-15,Italia,4464.27
2015-06-15,Inglaterra,2206.43
2015-06-15,Francia,3985.67
2015-06-16,Francia,364.1
2015-06-16,Francia,1385.35
2015-06-16,España,2610.2
2015-06-16,España,3609.25
2015-06-17,Italia,2215.49
2015-06-17,Italia,1694.8
2015-06-17,Francia,2618.75
2015-06-17,Italia,3446.53
2015-06-18,Italia,2702.44
2015-06-18,Italia,4030.11
2015-06-18,Francia,2458.25
2015-06-18,Italia,3314.15
2015-06-18,Italia,4911.4
2015-06-18,Francia,3970.75
2015-06-18,Francia,4566.12
2015-06-18,Francia,1253.1
2015-06-19,Francia,2565.82
2015-06-19,Inglaterra,1947.05
2015-06-19,Inglaterra,1185.81
2015-06-19,Francia,4987.82
2015-06-19,Italia,1159.32
2015-06-19,Francia,3838.8
2015-06-20,Francia,918.79
2015-06-20,Inglaterra,324.67
2015-06-21,Italia,2177.11
2015-06-21,Francia,317.3
2015-06-21,Francia,282.54
2015-06-21,Francia,4933.35
2015-06-21,Italia,374.23
2015-06-21,Francia,2395.21
2015-06-21,Francia,3939.75
2015-06-22,Francia,2817.11
2015-06-22,Francia,2899.92
2015-06-22,Francia,838.59
2015-06-22,Francia,1417.11
2015-06-22,Francia,2049.99
2015-06-22,Francia,126.16
2015-06-22,Francia,2053.43
2015-06-23,Inglaterra,2663.57
2015-06-23,Francia,3066.46
2015-06-23,Francia,3142.28
2015-06-23,Inglaterra,4645.89
2015-06-23,Francia,2430.69
2015-06-24,Italia,3499.41
2015-06-24,España,2947.81
2015-06-24,España,4380.98
2015-06-24,Francia,1920.77
2015-06-24,Italia,2104.03
2015-06-25,España,3190.82
2015-06-25,España,4958.39
2015-06-25,Francia,2546.14
2015-06-25,Italia,3393.53
2015-06-25,Francia,3427.28
2015-06-25,Francia,363.12
2015-06-26,Francia,4130.43
2015-06-26,España,2136.99
2015-06-26,Italia,503.53
2015-06-27,España,2620.2
2015-06-28,Italia,811.93
2015-06-28,España,2184.61
2015-06-28,Italia,1618.21
2015-06-28,España,534.3
2015-06-29,Francia,2271.07
2015-06-29,Francia,4134.92
2015-06-29,España,4102.62
2015-06-30,Francia,1014.83
2015-06-30,Inglaterra,2824.68
2015-06-30,España,1213.03
2015-06-30,Inglaterra,4853.28
2015-06-30,Italia,3059.95
2015-06-30,Italia,3110.61
2015-07-01,Francia,1640.94
2015-07-01,Italia,597.7
2015-07-01,Francia,4908.94
2015-07-01,Inglaterra,4739.65
2015-07-01,Inglaterra,2733.05
2015-07-02,Italia,1358.03
2015-07-02,España,1596.62
2015-07-02,Inglaterra,1697.75
2015-07-02,Francia,1812.29
2015-07-02,Italia,3371.28
2015-07-03,Italia,4652.67
2015-07-03,Francia,3832.85
2015-07-03,Italia,1797.36
2015-07-03,España,1976.29
2015-07-03,España,1246.74
2015-07-03,Francia,1406.1
2015-07-04,España,2746.32
2015-07-04,Francia,4107.78
2015-07-04,Italia,686.19
2015-07-04,Inglaterra,4480.87
2015-07-04,Italia,2819.59
2015-07-05,España,4092.5
2015-07-05,Francia,2100.29
2015-07-05,Francia,1309.89
2015-07-05,España,3412.67
2015-07-06,Francia,1202.79
2015-07-06,España,1822.49
2015-07-06,Francia,3180.85
2015-07-06,Italia,2786.2
2015-07-06,España,3054.25
2015-07-06,España,4552.59
2015-07-06,Francia,904.89
2015-07-07,Italia,4594.79
2015-07-07,Francia,3022.41
2015-07-07,Francia,4387.39
2015-07-07,Inglaterra,1683.63
2015-07-07,España,2252.59
2015-07-07,Italia,3725.0
2015-07-08,Francia,3926.63
2015-07-08,Inglaterra,915.43
2015-07-08,Francia,1102.66
2015-07-08,Inglaterra,2013.53
2015-07-08,Francia,1384.6
2015-07-08,España,1408.6
2015-07-08,Francia,657.44
2015-07-09,Francia,2879.11
2015-07-09,Francia,2667.78
2015-07-09,España,360.29
2015-07-09,Francia,419.17
2015-07-09,Francia,2547.08
2015-07-10,Francia,4978.19
2015-07-10,Francia,4569.93
2015-07-10,Francia,1070.71
2015-07-10,Francia,138.02
2015-07-10,Italia,3047.21
2015-07-10,España,1920.03
2015-07-10,Francia,1711.34
2015-07-10,Francia,2616.9
2015-07-10,Francia,4752.73
2015-07-11,Francia,2979.05
2015-07-11,Francia,3697.12
2015-07-11,Francia,737.95
2015-07-12,España,2958.59
2015-07-12,Francia,4935.3
2015-07-12,Italia,3439.52
2015-07-12,Francia,4103.22
2015-07-12,Italia,925.99
2015-07-13,Francia,1006.23
2015-07-13,Italia,521.27
2015-07-13,Italia,2329.04
2015-07-13,Francia,1759.53
2015-07-13,Francia,2344.27
2015-07-14,Italia,4284.68
2015-07-14,Francia,4772.92
2015-07-14,Inglaterra,2066.49
2015-07-14,Italia,550.5
2015-07-14,Italia,4297.26
2015-07-14,Francia,4387.67
2015-07-14,Inglaterra,4204.06
2015-07-14,Francia,4898.38
2015-07-15,Francia,603.76
2015-07-15,Inglaterra,3040.99
2015-07-15,España,989.29
2015-07-15,Francia,3430.41
2015-07-15,Inglaterra,644.38
2015-07-15,Inglaterra,2923.52
2015-07-16,Inglaterra,2324.87
2015-07-16,Inglaterra,4251.33
2015-07-17,Italia,4441.76
2015-07-17,Italia,2702.87
2015-07-17,Francia,456.14
2015-07-17,Francia,3476.87
2015-07-18,Inglaterra,1619.72
2015-07-18,Francia,1026.18
2015-07-18,España,1712.77
2015-07-18,Francia,4997.58
2015-07-18,Francia,2421.42
2015-07-18,Francia,3633.57
2015-07-19,Inglaterra,1017.01
2015-07-19,Italia,3580.19
2015-07-19,España,3477.77
2015-07-19,Francia,4797.58
2015-07-19,Francia,1267.49
2015-07-19,Francia,986.77
2015-07-19,Inglaterra,2059.31
2015-07-20,Italia,1723.83
2015-07-20,Francia,4690.19
2015-07-20,Francia,1869.36
2015-07-20,Inglaterra,510.04
2015-07-21,Francia,355.71
2015-07-21,Inglaterra,3145.98
2015-07-21,Francia,2763.1
2015-07-21,Inglaterra,1452.02
2015-07-21,Francia,1550.8
2015-07-22,Italia,1356.45
2015-07-23,Francia,4017.94
2015-07-23,España,3070.35
2015-07-23,Francia,3384.29
2015-07-23,España,120.1
2015-07-23,Francia,4692.01
2015-07-23,Italia,4450.31
2015-07-24,Italia,1528.73
2015-07-24,España,1576.01
2015-07-25,Francia,1515.55
2015-07-25,Francia,3105.61
2015-07-25,Italia,4793.31
2015-07-25,Inglaterra,1110.12
2015-07-25,Francia,4241.03
2015-07-25,Inglaterra,3166.71
2015-07-25,Inglaterra,4584.73
2015-07-25,Francia,3785.56
2015-07-25,España,2605.35
2015-07-25,Francia,440.95
2015-07-25,Inglaterra,3914.91
2015-07-25,Inglaterra,248.95
2015-07-26,Inglaterra,1795.41
2015-07-26,España,724.36
2015-07-26,Francia,4309.33
2015-07-26,Italia,2680.78
2015-07-26,Inglaterra,1524.64
2015-07-27,Italia,2082.13
2015-07-27,Inglaterra,4408.01
2015-07-27,España,4602.38
2015-07-27,España,979.69
2015-07-27,Francia,303.86
2015-07-28,Francia,4325.03
2015-07-28,Italia,1680.54
2015-07-28,Francia,3738.04
2015-07-28,Francia,4579.62
2015-07-28,Francia,1820.96
2015-07-28,España,412.75
2015-07-28,Italia,3970.35
2015-07-29,Francia,4305.94
2015-07-29,Francia,4217.77
2015-07-29,Italia,1925.1
2015-07-29,Francia,3905.54
2015-07-29,Italia,494.53
2015-07-29,Italia,3397.46
2015-07-29,Inglaterra,4948.87
2015-07-29,Italia,391.68
2015-07-30,Francia,4898.27
2015-07-30,Francia,353.55
2015-07-30,Inglaterra,1471.94
2015-07-31,Francia,2263.38
2015-07-31,Francia,4974.58
2015-07-31,Francia,3930.44
2015-07-31,España,4477.37
2015-07-31,Inglaterra,4496.3
2015-07-31,España,2431.4
2015-07-31,Francia,3315.13
2015-07-31,Francia,4444.16
2015-08-01,España,608.98
2015-08-01,Italia,3926.77
2015-08-01,Francia,2241.68
2015-08-01,Francia,4623.41
2015-08-01,Inglaterra,3659.56
2015-08-01,Francia,1178.63
2015-08-02,Italia,4762.86
2015-08-02,Italia,584.45
2015-08-02,Francia,1473.93
2015-08-02,Inglaterra,571.61
2015-08-02,Inglaterra,2891.57
2015-08-02,Italia,3806.03
2015-08-03,Francia,2234.47
2015-08-03,Francia,4459.5
2015-08-03,Italia,1735.83
2015-08-03,Francia,3192.22
2015-08-04,Francia,1798.23
2015-08-04,España,3883.55
2015-08-04,Inglaterra,882.19
2015-08-04,Francia,1871.24
2015-08-04,Francia,3208.76
2015-08-04,Italia,556.75
2015-08-05,España,2487.52
2015-08-05,Italia,4408.44
2015-08-05,Francia,3369.5
2015-08-05,Francia,864.0
2015-08-05,España,2223.57
2015-08-05,España,3081.67
2015-08-05,España,2374.26
2015-08-05,España,4163.5
2015-08-05,España,2417.87
2015-08-05,España,2773.94
2015-08-05,Francia,257.86
2015-08-05,Inglaterra,168.51
2015-08-06,Inglaterra,3806.74
2015-08-06,Italia,2398.91
2015-08-06,Inglaterra,2524.49
2015-08-06,Francia,3647.64
2015-08-06,Inglaterra,2992.47
2015-08-07,Francia,849.15
2015-08-07,Inglaterra,3219.07
2015-08-07,Italia,1437.84
2015-08-08,España,4080.77
2015-08-08,Italia,3679.77
2015-08-08,Francia,4567.51
2015-08-09,España,2225.54
2015-08-09,España,4859.36
2015-08-09,Italia,3301.03
2015-08-09,España,3862.89
2015-08-09,Inglaterra,1402.16
2015-08-10,Francia,3675.07
2015-08-10,Inglaterra,2285.96
2015-08-10,España,2971.48
2015-08-10,Inglaterra,4953.77
2015-08-10,Francia,528.42
2015-08-10,Francia,2222.09
2015-08-10,Francia,317.54
2015-08-11,España,2612.41
2015-08-11,Inglaterra,2865.77
2015-08-11,Inglaterra,2069.41
2015-08-12,Francia,479.68
2015-08-12,España,2197.83
2015-08-12,Francia,2654.21
2015-08-13,España,396.14
2015-08-13,Francia,3064.21
2015-08-13,Francia,649.79
2015-08-13,Italia,1624.1
2015-08-13,Italia,1177.43
2015-08-13,España,1177.68
2015-08-14,Inglaterra,3147.22
2015-08-14,Francia,4756.39
2015-08-14,España,4951.94
2015-08-14,Inglaterra,1151.33
2015-08-14,Francia,3128.38
2015-08-14,Italia,4636.18
2015-08-14,Francia,4686.27
2015-08-14,Francia,3031.15
2015-08-15,Francia,1139.41
2015-08-15,Francia,4182.73
2015-08-15,España,2794.9
2015-08-15,España,1820.6
2015-08-15,Francia,4249.24
2015-08-15,Francia,3256.78
2015-08-15,Italia,3246.43
2015-08-16,Italia,1889.7
2015-08-16,Francia,4224.29
2015-08-16,Italia,2104.8
2015-08-16,Francia,4560.09
2015-08-16,Francia,3954.6
2015-08-16,Italia,923.89
2015-08-16,Francia,2055.64
2015-08-17,Francia,2049.97
2015-08-17,Italia,3064.85
2015-08-17,Francia,3019.46
2015-08-17,Inglaterra,702.09
2015-08-18,Italia,1904.49
2015-08-18,Inglaterra,4408.68
2015-08-18,Francia,4247.11
2015-08-18,España,1691.51
2015-08-19,España,373.1
2015-08-19,Francia,2649.7
2015-08-19,Italia,948.7
2015-08-20,España,787.4
2015-08-20,España,1865.85
2015-08-20,Francia,593.96
2015-08-20,Francia,2858.61
2015-08-20,Francia,1359.86
2015-08-20,España,1470.01
2015-08-21,Italia,904.16
2015-08-21,Inglaterra,4155.63
2015-08-21,Italia,4754.02
2015-08-21,España,4647.24
2015-08-21,España,3153.96
2015-08-22,Francia,983.42
2015-08-22,España,1103.62
2015-08-22,Francia,1630.79
2015-08-22,Francia,2156.39
2015-08-23,Francia,3465.42
2015-08-23,Francia,4172.31
2015-08-23,España,286.95
2015-08-24,España,2138.74
2015-08-24,España,2926.92
2015-08-25,Italia,4468.12
2015-08-25,Francia,2776.77
2015-08-26,Francia,4200.93
