Date,Country,Sales,Customers
2014-11-30,España,752.81,38
2014-11-30,Italia,591.18,65
2014-11-30,Francia,396.71,45
2014-12-01,España,4105.74,314
2014-12-01,Italia,2803.72,157
2014-12-01,España,2377.76,116
2014-12-01,Francia,2453.31,139
2014-12-01,Italia,4341.93,371
2014-12-01,España,3095.4,141
2014-12-01,Italia,3003.18,280
2014-12-01,Inglaterra,1507.34,63
2014-12-01,Italia,1644.67,77
2014-12-01,Francia,3726.73,188
2014-12-02,Inglaterra,434.92,45
2014-12-02,España,511.36,30
2014-12-02,España,3155.19,190
2014-12-03,Italia,3818.77,188
2014-12-03,España,3094.95,203
2014-12-03,Italia,4827.93,245
2014-12-03,Italia,606.83,25
2014-12-03,Francia,279.87,19
2014-12-03,Francia,2464.01,142
2014-12-04,Inglaterra,4557.62,271
2014-12-04,Francia,419.44,28
2014-12-04,España,2843.43,309
2014-12-04,Italia,3312.41,205
2014-12-04,Italia,1100.91,67
2014-12-04,Italia,1611.13,107
2014-12-05,Italia,3040.61,211
2014-12-05,Italia,3211.62,163
2014-12-05,Inglaterra,4543.68,461
2014-12-05,Italia,2142.07,208
2014-12-05,Francia,1068.59,58
2014-12-05,Inglaterra,3185.4,165
2014-12-06,Francia,3099.82,244
2014-12-06,Italia,3310.64,165
2014-12-06,Francia,4663.21,218
2014-12-07,Francia,1644.42,131
2014-12-08,España,4781.53,236
2014-12-08,Italia,154.66,11
2014-12-09,Francia,2707.95,223
2014-12-09,Italia,186.75,8
2014-12-10,Francia,510.66,57
2014-12-10,Inglaterra,1551.16,139
2014-12-10,Francia,2987.43,368
2014-12-10,Francia,4167.9,219
2014-12-10,Francia,4483.15,204
2014-12-10,Francia,2157.36,155
2014-12-10,Francia,284.02,13
2014-12-10,España,726.95,62
2014-12-11,Francia,1812.18,74
2014-12-11,Inglaterra,172.67,13
2014-12-11,Italia,2046.05,88
2014-12-11,España,3799.96,395
2014-12-11,Francia,3315.58,282
2014-12-11,España,4777.72,223
2014-12-11,España,4039.04,436
2014-12-12,España,1845.27,153
2014-12-12,Italia,4013.65,268
2014-12-12,Francia,4274.0,346
2014-12-13,Inglaterra,2735.41,256
2014-12-13,España,2813.8,163
2014-12-14,Italia,2101.59,148
2014-12-14,España,3840.61,185
2014-12-15,Italia,3802.84,214
2014-12-15,Francia,1126.48,95
2014-12-15,Francia,4634.12,283
2014-12-15,España,2098.88,103
2014-12-15,Francia,1254.87,53
2014-12-15,Francia,1750.94,99
2014-12-15,Francia,1844.84,104
2014-12-15,Inglaterra,3206.6,275
2014-12-15,España,1643.78,171
2014-12-15,España,3244.7,180
2014-12-16,Italia,1864.58,76
2014-12-16,Francia,3870.48,210
2014-12-16,España,181.03,18
2014-12-16,España,2989.92,134
2014-12-17,Francia,2875.69,174
2014-12-17,Francia,220.85,17
2014-12-17,Italia,894.92,56
2014-12-17,Inglaterra,153.73,11
2014-12-17,Italia,1813.3,173
2014-12-18,Francia,3864.41,187
2014-12-18,Inglaterra,362.37,45
2014-12-18,Francia,2819.54,314
2014-12-19,Francia,4484.08,320
2014-12-19,Francia,1636.03,89
2014-12-19,Italia,2194.47,170
2014-12-19,España,3278.74,301
2014-12-19,Inglaterra,2998.1,163
2014-12-20,España,4798.05,504
2014-12-20,Francia,3089.88,231
2014-12-21,Inglaterra,2317.57,108
2014-12-21,Italia,4891.69,207
2014-12-21,Francia,4267.22,257
2014-12-21,Francia,4484.1,256
2014-12-21,Inglaterra,3514.3,227
2014-12-21,Francia,4463.07,287
2014-12-21,Italia,4803.69,250
2014-12-21,España,843.17,80
2014-12-22,Francia,2975.1,154
2014-12-22,Francia,4198.21,232
2014-12-22,España,1884.59,114
2014-12-22,Italia,109.18,8
2014-12-22,Francia,296.06,16
2014-12-23,Francia,996.15,53
2014-12-23,Francia,1763.69,72
2014-12-23,Inglaterra,4454.1,387
2014-12-24,Francia,3949.57,171
2014-12-24,España,2867.61,200
2014-12-25,España,4691.85,504
2014-12-25,Italia,4330.87,210
2014-12-26,España,931.6,49
2014-12-26,España,3050.3,200
2014-12-26,Inglaterra,3619.37,211
2014-12-26,España,2040.52,116
2014-12-26,España,4380.44,309
2014-12-27,Francia,462.42,32
2014-12-27,Inglaterra,120.98,6
2014-12-27,España,3297.38,179
2014-12-27,Francia,4867.18,239
2014-12-27,España,1262.86,55
2014-12-27,Italia,1143.29,55
2014-12-27,Francia,532.73,51
2014-12-27,España,2627.11,319
2014-12-27,Italia,4023.39,179
2014-12-27,Francia,3620.36,174
2014-12-27,España,1464.61,120
2014-12-27,Francia,813.28,76
2014-12-28,España,684.22,81
2014-12-28,Inglaterra,3172.98,292
2014-12-28,Inglaterra,416.86,34
2014-12-28,España,2428.71,105
2014-12-28,Francia,789.78,95
2014-12-28,Francia,4643.6,393
2014-12-28,Italia,3612.31,157
2014-12-28,Inglaterra,4394.5,326
2014-12-29,Francia,3178.09,170
2014-12-29,Francia,1623.15,96
2014-12-29,España,3926.57,230
2014-12-30,España,3318.78,135
2014-12-30,Italia,1788.35,158
2014-12-30,Italia,4709.12,196
2014-12-30,Inglaterra,4947.73,220
2014-12-30,España,4303.96,180
2014-12-31,Italia,3720.14,288
2014-12-31,España,1624.84,155
2014-12-31,España,4313.27,359
2014-12-31,Francia,2836.08,247
2015-01-01,España,2612.17,299
2015-01-01,Francia,1827.07,86
2015-01-01,Francia,3578.49,433
2015-01-02,Francia,454.13,43
2015-01-02,España,3498.81,324
2015-01-02,Italia,1982.55,248
2015-01-02,Francia,3378.49,191
2015-01-02,España,539.53,26
2015-01-02,Inglaterra,2960.78,232
2015-01-02,Italia,2817.45,160
2015-01-02,Inglaterra,2087.05,182
2015-01-03,Francia,106.95,5
2015-01-03,Francia,1795.27,73
2015-01-03,Italia,3140.74,144
2015-01-03,Francia,1718.52,118
2015-01-03,Francia,1211.81,100
2015-01-04,Francia,743.48,36
2015-01-04,España,3663.49,151
2015-01-05,Francia,1360.98,114
2015-01-05,Francia,3170.55,188
2015-01-05,Francia,1176.41,100
2015-01-05,Francia,912.17,61
2015-01-06,Inglaterra,1674.15,100
2015-01-06,Italia,4731.42,203
2015-01-06,Francia,3525.23,412
2015-01-06,Francia,2612.34,203
2015-01-06,Francia,3091.51,215
2015-01-07,Francia,1148.41,107
2015-01-07,Francia,1594.18,96
2015-01-08,Inglaterra,3899.05,267
2015-01-08,Francia,1426.6,110
2015-01-08,Francia,4770.95,250
2015-01-08,Inglaterra,2871.66,196
2015-01-08,Francia,226.46,19
2015-01-09,España,3783.95,203
2015-01-09,Francia,2143.57,110
2015-01-09,España,289.56,14
2015-01-09,Italia,3677.37,339
2015-01-09,España,607.53,27
2015-01-10,Italia,1367.34,72
2015-01-10,Francia,305.67,24
2015-01-10,Inglaterra,2186.23,205
2015-01-10,Inglaterra,2712.68,134
2015-01-11,Francia,3345.91,164
2015-01-11,España,1093.02,126
2015-01-12,Francia,1953.04,129
2015-01-12,Francia,2639.11,109
2015-01-12,Francia,3404.76,146
2015-01-12,Francia,1949.97,168
2015-01-12,Francia,2496.19,143
2015-01-13,Francia,3159.68,141
2015-01-13,Francia,2196.33,113
2015-01-14,Italia,2979.58,222
2015-01-14,Francia,2561.77,131
2015-01-14,Italia,2770.54,225
2015-01-14,Francia,4651.84,445
2015-01-14,Italia,2319.77,119
2015-01-15,España,272.29,25
2015-01-15,Francia,2406.73,239
2015-01-16,Francia,3060.77,180
2015-01-16,Italia,1497.15,180
2015-01-16,Italia,1997.37,202
2015-01-17,Inglaterra,578.14,24
2015-01-17,España,776.61,82
2015-01-18,Francia,213.12,11
2015-01-18,Francia,2432.31,158
2015-01-18,Italia,3853.53,171
2015-01-18,Francia,591.14,64
2015-01-18,Italia,2152.81,129
2015-01-19,Inglaterra,4735.41,336
2015-01-19,Francia,739.22,49
2015-01-19,Francia,3413.55,186
2015-01-19,Italia,1390.48,96
2015-01-20,Francia,4307.38,278
2015-01-20,España,980.21,108
2015-01-20,Italia,2478.19,144
2015-01-20,Francia,4218.2,240
2015-01-21,Italia,3837.0,164
2015-01-21,Francia,4818.58,555
2015-01-21,Francia,2800.05,234
2015-01-21,España,4671.52,260
2015-01-21,Francia,1787.75,74
2015-01-21,Italia,3409.09,349
2015-01-22,Italia,2218.44,121
2015-01-22,Inglaterra,4698.49,470
2015-01-22,Italia,4518.1,182
2015-01-22,España,524.28,29
2015-01-22,Inglaterra,4797.84,232
2015-01-23,Italia,1572.9,103
2015-01-23,Inglaterra,3429.59,160
2015-01-23,España,4396.56,239
2015-01-23,Francia,2671.07,120
2015-01-23,Italia,475.96,32
2015-01-24,Inglaterra,293.31,14
2015-01-24,Francia,3503.58,197
2015-01-24,Francia,1283.56,70
2015-01-24,Francia,3652.97,153
2015-01-24,Francia,454.32,33
2015-01-24,Inglaterra,767.25,51
2015-01-25,Italia,1399.39,82
2015-01-25,Italia,4232.33,478
2015-01-25,Inglaterra,4519.01,236
2015-01-26,Francia,1702.79,146
2015-01-26,España,4488.05,280
2015-01-26,Inglaterra,3803.78,360
2015-01-27,Francia,1097.88,89
2015-01-27,Italia,4698.46,307
2015-01-27,España,296.1,19
2015-01-28,Francia,1177.96,97
2015-01-28,Italia,646.86,75
2015-01-28,España,1024.13,58
2015-01-28,Francia,2830.99,120
2015-01-28,España,1555.87,88
2015-01-28,Francia,1387.79,68
2015-01-28,Inglaterra,2333.82,112
2015-01-29,Italia,4872.75,342
2015-01-29,Francia,2333.99,99
2015-01-29,España,277.64,14
2015-01-29,Francia,4123.44,175
2015-01-29,Francia,422.63,32
2015-01-29,Francia,1763.87,132
2015-01-29,Inglaterra,3706.8,383
2015-01-29,Inglaterra,4092.48,303
2015-01-30,Francia,932.43,39
2015-01-31,España,4428.5,246
2015-01-31,Francia,3424.84,176
2015-01-31,Francia,4454.6,223
2015-01-31,Francia,2889.74,270
2015-01-31,Francia,3654.52,332
2015-01-31,España,3497.79,228
2015-01-31,Inglaterra,865.68,46
2015-01-31,Italia,3070.95,208
2015-02-01,España,3551.68,153
2015-02-01,Francia,4169.86,205
2015-02-01,Francia,146.84,8
2015-02-01,España,414.75,23
2015-02-02,Italia,1883.73,127
2015-02-02,Francia,3589.11,400
2015-02-02,Inglaterra,831.98,42
2015-02-02,Francia,139.69,6
2015-02-02,Inglaterra,946.02,42
2015-02-02,España,2063.43,195
2015-02-02,Italia,3008.9,134
2015-02-02,Francia,3015.34,277
2015-02-02,España,4258.81,268
2015-02-03,España,4483.24,232
2015-02-03,España,4362.54,187
2015-02-03,España,1406.85,133
2015-02-03,España,720.07,37
2015-02-03,Francia,3781.24,472
2015-02-04,Francia,4775.73,216
2015-02-05,Inglaterra,3807.45,226
2015-02-05,Inglaterra,4726.45,234
2015-02-06,Francia,4284.6,190
2015-02-06,Francia,746.46,34
2015-02-06,Francia,249.08,28
2015-02-06,Inglaterra,2846.64,146
2015-02-06,Francia,3500.56,177
2015-02-07,Francia,2310.96,171
2015-02-07,Francia,930.65,75
2015-02-07,Francia,1747.18,92
2015-02-08,España,2598.47,184
2015-02-08,Francia,561.79,49
2015-02-08,España,1301.92,153
2015-02-09,Italia,3046.74,147
2015-02-09,Francia,2428.94,134
2015-02-09,Francia,1748.21,89
2015-02-09,Francia,659.16,37
2015-02-09,Francia,827.09,41
2015-02-09,España,4218.63,296
2015-02-09,Inglaterra,819.79,36
2015-02-09,Inglaterra,906.81,54
2015-02-10,Italia,1078.67,91
2015-02-10,Inglaterra,4989.78,345
2015-02-10,Italia,588.84,41
2015-02-10,España,1871.79,81
2015-02-10,Francia,1617.43,128
2015-02-11,España,3331.5,162
2015-02-11,Francia,3164.45,142
2015-02-11,Italia,1227.0,101
2015-02-11,Francia,2115.01,232
2015-02-11,España,2125.74,162
2015-02-12,Francia,1260.31,68
2015-02-13,Inglaterra,1364.98,165
2015-02-13,Francia,1687.48,73
2015-02-13,Francia,118.35,9
2015-02-13,España,723.3,34
2015-02-14,España,3891.03,249
2015-02-14,Italia,2736.59,313
2015-02-15,España,4216.38,177
2015-02-15,Italia,3423.09,197
2015-02-15,Francia,3189.07,324
2015-02-15,Inglaterra,2944.05,353
2015-02-15,España,2176.1,112
2015-02-15,Italia,2132.21,144
2015-02-15,Inglaterra,2811.8,129
2015-02-16,Italia,173.31,10
2015-02-16,Italia,4320.68,186
2015-02-16,Italia,695.78,54
2015-02-17,Italia,1497.86,112
2015-02-17,Francia,591.12,24
2015-02-17,España,225.6,18
2015-02-17,Francia,3562.8,171
2015-02-17,Francia,2367.87,164
2015-02-17,España,1152.32,53
2015-02-18,Francia,958.6,75
2015-02-18,Francia,3856.45,224
2015-02-18,Francia,4295.04,257
2015-02-18,Inglaterra,4368.82,223
2015-02-18,Francia,3021.08,142
2015-02-18,Inglaterra,1743.84,99
2015-02-19,Inglaterra,135.54,17
2015-02-19,Francia,4712.17,337
2015-02-19,Francia,4681.88,226
2015-02-19,Inglaterra,722.58,34
2015-02-19,Francia,4379.51,358
2015-02-19,Francia,1540.79,130
2015-02-20,Francia,1845.22,131
2015-02-20,Inglaterra,4752.53,201
2015-02-20,Inglaterra,3321.72,230
2015-02-20,Italia,187.15,13
2015-02-20,Italia,4331.75,500
2015-02-20,Francia,213.22,12
2015-02-20,Italia,209.03,17
2015-02-20,Italia,1934.25,84
2015-02-20,España,1952.96,89
2015-02-21,Italia,565.43,44
2015-02-21,Francia,2451.92,183
2015-02-22,Francia,1262.84,60
2015-02-22,España,4370.92,212
2015-02-22,España,3478.87,213
2015-02-23,Francia,361.37,27
2015-02-23,Francia,4988.71,204
2015-02-23,Francia,4909.89,471
2015-02-23,Italia,2248.3,226
2015-02-23,Inglaterra,1339.27,80
2015-02-24,Francia,4431.94,317
2015-02-24,España,3233.81,226
2015-02-24,España,4412.64,192
2015-02-24,Francia,1440.16,129
2015-02-24,Francia,239.75,11
2015-02-24,España,4317.57,424
2015-02-24,Francia,463.18,21
2015-02-25,Francia,1053.69,84
2015-02-26,Francia,3672.17,251
2015-02-26,Francia,1704.98,106
2015-02-26,Francia,1841.7,75
2015-02-27,España,1587.05,115
2015-02-27,Italia,2366.42,114
2015-02-27,España,1359.33,58
2015-02-28,Italia,4156.56,327
2015-02-28,Francia,3816.43,170
2015-02-28,Inglaterra,2074.57,148
2015-03-01,Francia,4172.56,351
2015-03-01,Francia,1599.69,87
2015-03-01,Italia,1212.31,88
2015-03-01,Francia,3004.03,201
2015-03-01,España,693.3,52
2015-03-02,Francia,4643.6,229
2015-03-02,España,4929.15,281
2015-03-02,Francia,3817.5,154
2015-03-02,Francia,378.52,41
2015-03-02,Francia,2458.64,120
2015-03-03,España,561.63,63
2015-03-03,Francia,3799.4,269
2015-03-03,España,4435.54,421
2015-03-03,Italia,2190.7,143
2015-03-03,Italia,1829.72,109
2015-03-04,Italia,717.9,67
2015-03-04,Italia,485.55,29
2015-03-04,España,3616.46,430
2015-03-04,Inglaterra,3780.63,272
2015-03-05,Inglaterra,724.12,34
2015-03-05,Francia,2772.28,128
2015-03-05,Inglaterra,3071.64,260
2015-03-05,Francia,2855.18,334
2015-03-05,Italia,1404.52,86
2015-03-05,Italia,3177.61,180
2015-03-05,Inglaterra,4539.18,307
2015-03-05,Italia,1148.28,47
2015-03-06,Francia,1105.4,75
2015-03-06,España,4260.27,332
2015-03-06,España,3005.48,126
2015-03-06,Italia,3418.23,174
2015-03-07,Francia,146.97,7
2015-03-07,Italia,4233.98,229
2015-03-07,Francia,2872.18,252
2015-03-07,Italia,3880.58,390
2015-03-07,Francia,1451.08,94
2015-03-08,Inglaterra,4423.74,407
2015-03-08,Francia,1870.09,111
2015-03-08,Italia,4518.53,377
2015-03-08,Italia,3952.3,218
2015-03-08,Inglaterra,2492.38,117
2015-03-08,España,1905.04,135
2015-03-09,España,4103.92,391
2015-03-09,Inglaterra,4534.88,225
2015-03-09,Inglaterra,2070.54,90
2015-03-09,Francia,3426.62,139
2015-03-09,España,4558.14,318
2015-03-09,Francia,1936.18,87
2015-03-10,Francia,308.11,19
2015-03-10,Italia,199.67,23
2015-03-11,Inglaterra,2775.52,288
2015-03-11,Italia,817.24,42
2015-03-11,España,3591.76,207
2015-03-11,Italia,3024.6,243
2015-03-11,España,1022.18,44
2015-03-12,Francia,2870.74,136
2015-03-12,Inglaterra,154.88,12
2015-03-12,Francia,1435.48,76
2015-03-12,España,4648.26,195
2015-03-13,Francia,2535.42,253
2015-03-13,España,307.57,15
2015-03-13,Francia,3734.14,276
2015-03-13,Italia,4093.54,451
2015-03-13,Italia,1860.05,219
2015-03-13,Francia,4396.61,178
2015-03-13,Inglaterra,275.17,14
2015-03-13,España,1850.63,129
2015-03-14,Francia,2362.13,286
2015-03-14,Francia,1311.01,66
2015-03-14,Francia,1924.46,197
2015-03-15,Francia,631.96,33
2015-03-15,España,4788.75,276
2015-03-15,España,1957.52,103
2015-03-15,Inglaterra,850.26,70
2015-03-16,Francia,4536.8,194
2015-03-16,Inglaterra,1937.33,101
2015-03-16,España,2594.12,124
2015-03-16,Inglaterra,3550.02,184
2015-03-16,España,4291.54,274
2015-03-16,España,2940.09,139
2015-03-16,España,2996.37,166
2015-03-17,Francia,4742.64,319
2015-03-17,Italia,796.1,64
2015-03-17,Italia,3555.05,298
2015-03-17,Francia,4209.42,459
2015-03-17,España,1324.48,72
2015-03-18,Italia,945.01,51
2015-03-18,Francia,2658.16,277
2015-03-18,Italia,3082.92,273
2015-03-18,España,4799.32,496
2015-03-19,Francia,1500.08,104
2015-03-19,Francia,3764.05,385
2015-03-20,Francia,1799.12,91
2015-03-20,Inglaterra,4086.78,250
2015-03-20,Francia,4295.87,349
2015-03-21,España,482.74,54
2015-03-21,España,231.18,13
2015-03-21,Inglaterra,1166.87,47
2015-03-22,Italia,4819.26,486
2015-03-23,Francia,1507.05,70
2015-03-24,Italia,1142.97,51
2015-03-24,España,3869.96,246
2015-03-25,Francia,396.19,30
2015-03-25,España,2967.58,156
2015-03-25,Francia,4066.42,242
2015-03-25,Italia,1201.33,85
2015-03-25,Francia,3766.76,193
2015-03-25,Inglaterra,307.44,25
2015-03-26,Italia,1676.51,130
2015-03-26,España,4266.46,255
2015-03-26,España,4865.32,608
2015-03-26,Inglaterra,2775.88,112
2015-03-27,Inglaterra,4158.54,256
2015-03-27,Francia,978.83,100
2015-03-27,Italia,1632.02,118
2015-03-27,España,1422.0,92
2015-03-27,España,637.18,47
2015-03-27,España,4097.52,182
2015-03-27,Italia,2926.86,180
2015-03-28,España,678.1,37
2015-03-28,Francia,4394.13,256
2015-03-28,Inglaterra,3165.77,333
2015-03-28,Inglaterra,726.48,84
2015-03-28,Inglaterra,1708.93,122
2015-03-28,España,184.15,13
2015-03-28,Francia,1791.5,93
2015-03-29,España,1087.09,100
2015-03-29,España,981.26,63
2015-03-30,Francia,367.24,21
2015-03-30,Francia,3817.94,192
2015-03-30,Francia,4669.89,556
2015-03-30,Italia,1059.61,45
2015-03-30,Francia,2225.11,188
2015-03-31,Italia,4009.86,458
2015-03-31,Italia,318.33,26
2015-03-31,España,4941.11,442
2015-03-31,Inglaterra,3837.99,219
2015-03-31,Francia,4796.73,226
2015-03-31,Francia,2129.58,198
2015-04-01,España,4536.33,220
2015-04-01,Francia,2388.3,154
2015-04-01,Italia,1211.67,134
2015-04-01,Italia,1010.92,65
2015-04-01,España,4729.89,302
2015-04-01,España,602.66,28
2015-04-02,Francia,1323.44,56
2015-04-02,Francia,4272.05,222
2015-04-02,Francia,4839.86,204
2015-04-02,Francia,4727.99,243
2015-04-02,Francia,4729.69,419
2015-04-02,Francia,2035.87,88
2015-04-02,Francia,2472.9,108
2015-04-02,Italia,4180.52,495
2015-04-03,Francia,4912.02,579
2015-04-03,Francia,2673.73,123
2015-04-03,Italia,4243.57,290
2015-04-03,Francia,2471.55,127
2015-04-03,Francia,3437.93,405
2015-04-04,España,4316.51,183
2015-04-04,Inglaterra,2106.64,89
2015-04-04,España,3832.21,352
2015-04-05,Francia,1508.03,66
2015-04-05,Francia,2115.6,230
2015-04-05,Francia,4232.86,430
2015-04-05,España,3784.19,185
2015-04-05,España,1092.06,51
2015-04-05,Italia,4975.76,241
2015-04-05,Italia,4815.16,361
2015-04-06,España,3941.23,197
2015-04-06,Inglaterra,784.88,32
2015-04-06,Inglaterra,2493.95,131
2015-04-06,Francia,2343.83,213
2015-04-07,Francia,4823.37,576
2015-04-07,Italia,1651.32,84
2015-04-07,Francia,3052.9,205
2015-04-07,España,3289.31,138
2015-04-07,Inglaterra,1100.9,111
2015-04-08,Francia,3530.92,273
2015-04-08,Francia,2937.46,126
2015-04-08,Italia,3306.1,152
2015-04-08,España,953.97,43
2015-04-08,España,1847.13,108
2015-04-08,Italia,3393.95,239
2015-04-09,Italia,2773.48,315
2015-04-09,Francia,1109.49,51
2015-04-10,Francia,1160.57,72
2015-04-10,Francia,942.65,105
2015-04-10,España,194.59,17
2015-04-11,Francia,2003.0,99
2015-04-11,Francia,2029.01,129
2015-04-11,Italia,557.31,65
2015-04-11,Inglaterra,189.91,11
2015-04-11,Inglaterra,4916.43,207
2015-04-11,Inglaterra,1465.7,139
2015-04-11,Italia,3881.85,178
2015-04-12,España,3106.11,181
2015-04-12,Francia,3508.64,153
2015-04-12,Francia,4798.63,204
2015-04-13,Francia,3343.26,148
2015-04-13,Francia,3011.11,164
2015-04-13,Italia,2639.74,111
2015-04-13,España,944.74,118
2015-04-13,Italia,2351.25,101
2015-04-13,Italia,2253.3,108
2015-04-13,Francia,3035.96,139
2015-04-14,España,4617.58,271
2015-04-14,Francia,3539.97,367
2015-04-14,Italia,4437.89,205
2015-04-15,Francia,701.43,40
2015-04-15,España,1742.59,175
2015-04-16,Inglaterra,4074.67,320
2015-04-16,Francia,1534.35,66
2015-04-16,Italia,2018.25,93
2015-04-16,Francia,148.8,7
2015-04-16,Francia,1379.52,65
2015-04-17,Italia,1438.1,93
2015-04-17,Inglaterra,3110.96,174
2015-04-17,España,3269.35,382
2015-04-17,Francia,688.01,28
2015-04-17,Francia,3339.54,203
2015-04-17,Francia,649.84,39
2015-04-17,Italia,4364.99,301
2015-04-18,Francia,4589.73,295
2015-04-18,Francia,739.23,62
2015-04-18,Inglaterra,4351.96,482
2015-04-18,España,2067.07,147
2015-04-18,Italia,4068.57,179
2015-04-18,Inglaterra,1550.36,142
2015-04-19,Francia,3260.91,197
2015-04-19,Francia,4802.66,218
2015-04-20,Italia,2914.73,199
2015-04-20,Italia,4253.07,205
2015-04-20,Francia,296.57,17
2015-04-20,España,4863.01,409
2015-04-21,España,1122.47,80
2015-04-21,España,428.44,47
2015-04-21,Francia,3865.16,183
2015-04-21,España,3708.82,170
2015-04-21,Francia,1818.44,102
2015-04-22,España,4148.66,414
2015-04-22,Italia,988.11,90
2015-04-22,España,545.11,27
2015-04-22,Italia,4186.55,375
2015-04-23,Inglaterra,2667.57,155
2015-04-23,España,279.19,14
2015-04-23,Italia,2757.81,171
2015-04-24,España,846.79,66
2015-04-24,Francia,4089.63,192
2015-04-24,Francia,1269.77,83
2015-04-24,Inglaterra,2192.13,98
2015-04-24,Italia,1528.42,70
2015-04-24,Francia,1015.06,51
2015-04-24,España,1835.9,163
2015-04-25,España,1841.16,173
2015-04-25,España,3045.28,305
2015-04-25,Inglaterra,1479.84,64
2015-04-25,Francia,2398.17,113
2015-04-25,Francia,3120.75,138
2015-04-25,Francia,1560.4,174
2015-04-26,Francia,3507.5,294
2015-04-26,Francia,4318.56,229
2015-04-26,Inglaterra,4931.21,283
2015-04-26,España,1145.96,48
2015-04-27,Francia,757.77,85
2015-04-27,Francia,3503.89,303
2015-04-27,Italia,4179.2,334
2015-04-27,Francia,3849.05,233
2015-04-28,Francia,1888.62,169
2015-04-28,Italia,790.34,53
2015-04-28,Francia,3483.71,147
2015-04-28,España,1721.45,114
2015-04-28,Italia,2579.43,170
2015-04-28,Francia,2690.56,116
2015-04-29,Francia,156.97,8
2015-04-29,Italia,1025.68,104
2015-04-29,Italia,1561.17,84
2015-04-29,Italia,3280.55,260
2015-04-29,Francia,2357.25,118
2015-04-29,Inglaterra,917.51,44
2015-04-29,Francia,1348.92,96
2015-04-29,España,4253.64,194
2015-04-30,España,181.04,15
2015-04-30,España,1152.29,51
2015-04-30,Francia,2737.86,160
2015-04-30,Francia,543.87,33
2015-04-30,Francia,587.36,59
2015-05-01,Francia,2122.54,125
2015-05-01,Inglaterra,3665.21,393
2015-05-01,Francia,4762.74,393
2015-05-01,Italia,1105.76,74
2015-05-02,Inglaterra,1640.14,134
2015-05-02,Inglaterra,457.54,41
2015-05-02,Francia,4057.53,423
2015-05-02,Francia,2822.95,307
2015-05-02,Italia,4388.42,188
2015-05-03,Inglaterra,1872.06,105
2015-05-03,Francia,4382.88,280
2015-05-03,Inglaterra,3953.2,179
2015-05-03,Inglaterra,731.79,86
2015-05-03,Francia,2659.63,192
2015-05-04,Italia,2333.11,115
2015-05-04,Italia,1201.99,113
2015-05-04,Francia,1276.62,64
2015-05-04,Francia,3543.97,237
2015-05-05,España,4456.06,283
2015-05-05,Francia,353.43,37
2015-05-05,Francia,4377.08,218
2015-05-05,Italia,213.24,21
2015-05-06,Francia,2887.21,239
2015-05-06,España,644.16,32
2015-05-06,Francia,2409.06,239
2015-05-06,España,1861.28,229
2015-05-06,Francia,4993.88,617
2015-05-06,Francia,459.47,27
2015-05-07,Francia,2579.32,157
2015-05-07,Inglaterra,1153.46,48
2015-05-07,Francia,1760.13,78
2015-05-07,España,1477.04,72
2015-05-08,Francia,2669.0,200
2015-05-08,Francia,3856.82,170
2015-05-08,Italia,469.08,23
2015-05-08,Francia,2831.84,126
2015-05-08,Italia,2751.05,167
2015-05-09,Italia,1556.98,153
2015-05-09,Francia,2229.58,101
2015-05-09,España,3480.85,143
2015-05-09,Francia,4960.99,205
2015-05-09,Inglaterra,2163.84,138
2015-05-10,Francia,4088.85,350
2015-05-10,Francia,2129.96,157
2015-05-10,Francia,932.21,92
2015-05-11,Italia,1184.26,101
2015-05-11,Francia,3865.49,226
2015-05-11,España,1922.29,135
2015-05-12,Francia,562.84,57
2015-05-12,Italia,2102.42,155
2015-05-12,España,2198.88,126
2015-05-12,Inglaterra,4445.97,185
2015-05-12,Francia,3041.07,172
2015-05-12,España,2600.06,150
2015-05-13,Italia,981.24,82
2015-05-13,España,2646.74,255
2015-05-13,Italia,2654.23,148
2015-05-13,España,1261.68,110
2015-05-14,España,124.62,15
2015-05-14,Francia,550.07,44
2015-05-14,Francia,3364.9,271
2015-05-14,Francia,1377.96,115
2015-05-15,España,4292.58,288
2015-05-15,Inglaterra,328.24,27
2015-05-15,España,4003.09,426
2015-05-15,España,3073.47,271
2015-05-15,Italia,2594.11,249
2015-05-16,Francia,4261.17,175
2015-05-16,Inglaterra,2372.77,126
2015-05-16,España,3904.32,170
2015-05-16,España,3077.36,176
2015-05-17,Francia,661.74,82
2015-05-17,Francia,2009.17,96
2015-05-17,Francia,2019.17,124
2015-05-17,Francia,1645.9,94
2015-05-17,Italia,3303.77,168
2015-05-18,España,1761.24,90
2015-05-18,Italia,3807.31,389
2015-05-18,Francia,467.23,57
2015-05-18,Italia,4025.93,475
2015-05-19,España,4942.2,222
2015-05-19,Italia,4717.44,297
2015-05-19,España,2112.81,85
2015-05-19,Francia,4672.97,470
2015-05-20,Francia,2618.44,133
2015-05-20,España,3113.86,171
2015-05-20,Inglaterra,4908.51,576
2015-05-20,Italia,3973.9,173
2015-05-21,Italia,967.96,57
2015-05-21,Francia,1484.24,106
2015-05-21,Italia,594.36,30
2015-05-21,Francia,2995.83,170
2015-05-21,Italia,1103.53,57
2015-05-21,Francia,4490.48,183
2015-05-21,Inglaterra,859.21,39
2015-05-21,Italia,754.44,51
2015-05-22,Inglaterra,2920.05,347
2015-05-22,Italia,4638.33,195
